PLAYER_ID,PLAYER_NAME,MIN,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PTS,PLUS_MINUS,FG2A_FREQUENCY,FG2M,FG2A,FG2_PCT,FG3A_FREQUENCY,FG3M,FG3A,FG3_PCT,D_FGM,D_FGA,D_FG_PCT,CONTESTED_SHOTS,DEFLECTIONS,CHARGES_DRAWN,SCREEN_ASSISTS,LOOSE_BALLS_RECOVERED,BOX_OUTS,RAPM
1626220,Royce O'Neale,31.6,0.5,0.6,0.848,1.2,5.6,6.8,2.5,1.2,0.8,0.5,0.1,2.6,7.0,6.6,0.294,0.96,1.63,0.586,0.706,1.51,3.92,0.385,6.13,13.04,0.47,5.54,1.63,0.0,0.61,0.89,0.87,3.49
200752,Rudy Gay,21.6,1.3,1.6,0.804,0.7,4.1,4.8,1.4,1.0,0.7,0.6,0.3,1.8,11.4,2.1,0.557,2.51,5.56,0.451,0.443,1.68,4.41,0.381,3.25,8.17,0.398,4.63,1.54,0.03,0.62,0.54,0.63,1.58
203497,Rudy Gobert,30.8,3.3,5.3,0.623,3.4,10.1,13.5,1.3,1.7,0.6,2.7,0.6,2.3,14.3,10.3,0.993,5.49,8.08,0.679,0.007,0.0,0.06,0.0,7.99,19.07,0.419,14.83,1.35,0.06,6.11,0.54,2.75,5.28
1629060,Rui Hachimura,31.5,2.2,2.8,0.77,0.9,4.6,5.5,1.4,1.2,0.8,0.1,0.9,2.1,13.8,-1.9,0.789,4.65,8.96,0.519,0.211,0.79,2.4,0.328,5.37,11.56,0.464,6.79,1.26,0.02,0.84,0.54,1.25,-1.59
201566,Russell Westbrook,36.4,4.2,6.4,0.656,1.7,9.9,11.5,11.7,4.8,1.4,0.4,1.1,2.9,22.2,-1.4,0.779,7.05,14.85,0.475,0.221,1.32,4.2,0.315,4.35,9.09,0.479,3.42,2.62,0.11,0.2,1.18,0.42,1.38
1627853,Ryan Arcidiacono,10.2,0.3,0.5,0.65,0.1,1.4,1.5,1.3,0.2,0.2,0.0,0.1,1.1,3.1,0.2,0.427,0.55,1.14,0.48,0.573,0.57,1.52,0.373,1.56,3.24,0.481,1.16,0.52,0.2,0.11,0.2,0.11,-0.41
1630240,Saben Lee,16.3,1.3,1.9,0.685,0.4,1.6,2.0,3.6,1.1,0.7,0.3,0.5,1.6,5.6,-1.9,0.89,1.9,3.9,0.487,0.11,0.17,0.48,0.348,2.98,6.16,0.483,2.35,1.13,0.1,0.17,0.5,0.08,-0.9
1630180,Saddiq Bey,27.3,1.8,2.1,0.844,0.6,3.9,4.5,1.4,0.9,0.7,0.2,0.5,1.6,12.2,-3.0,0.337,1.49,3.31,0.448,0.663,2.5,6.51,0.384,3.57,7.33,0.487,3.91,1.06,0.0,0.34,0.63,0.97,-0.59
1630241,Sam Merrill,7.8,0.1,0.1,1.0,0.2,0.8,1.0,0.7,0.3,0.3,0.0,0.2,0.6,3.0,-1.3,0.347,0.37,0.83,0.44,0.653,0.7,1.57,0.447,1.96,3.83,0.511,1.3,0.47,0.03,0.03,0.23,0.17,-0.55
1630253,Sean McDermott,8.8,0.4,0.4,1.0,0.3,0.7,1.1,0.2,0.2,0.1,0.2,0.1,0.4,2.2,-3.2,0.333,0.44,0.61,0.727,0.667,0.28,1.22,0.227,1.77,4.62,0.383,2.22,0.17,0.0,0.0,0.17,0.17,-1.14
1629635,Sekou Doumbouya,15.5,0.8,1.1,0.703,0.7,1.9,2.6,0.8,0.8,0.4,0.2,0.5,1.7,5.1,-2.4,0.593,1.45,2.96,0.488,0.407,0.46,2.04,0.228,2.6,5.3,0.491,2.82,0.84,0.0,0.55,0.32,1.11,-3.07
1628400,Semi Ojeleye,17.0,0.4,0.6,0.75,0.6,2.1,2.6,0.7,0.4,0.3,0.0,0.2,1.0,4.6,0.1,0.285,0.55,1.13,0.492,0.715,1.04,2.82,0.367,2.8,5.85,0.478,3.3,0.36,0.13,0.32,0.32,0.64,-0.33
201586,Serge Ibaka,23.3,1.0,1.3,0.811,1.8,4.9,6.7,1.8,1.1,0.2,1.1,0.3,1.9,11.1,3.8,0.691,3.51,6.0,0.585,0.309,0.93,2.68,0.345,5.41,11.54,0.469,9.78,0.56,0.0,3.29,0.51,2.83,-0.07
203552,Seth Curry,28.7,1.2,1.4,0.896,0.2,2.2,2.4,2.7,1.1,0.8,0.1,0.3,1.7,12.5,5.6,0.493,2.32,4.77,0.485,0.507,2.21,4.91,0.45,3.72,8.37,0.444,2.58,1.42,0.05,0.25,0.46,0.32,2.1
1628983,Shai Gilgeous-Alexander,33.7,5.3,6.5,0.808,0.5,4.2,4.7,5.9,3.0,0.8,0.7,1.1,2.0,23.7,-5.3,0.699,6.14,11.26,0.546,0.301,2.03,4.86,0.418,6.11,13.46,0.454,8.17,1.89,0.0,0.26,0.8,0.17,-0.55
1629003,Shake Milton,23.2,2.3,2.8,0.83,0.5,1.8,2.3,3.1,1.6,0.6,0.3,0.8,2.1,13.0,2.1,0.696,3.63,7.37,0.494,0.304,1.13,3.22,0.35,3.19,7.3,0.437,3.9,0.92,0.03,0.14,0.44,0.25,-0.63
1627885,Shaquille Harrison,9.8,0.5,0.6,0.818,0.2,1.2,1.4,0.7,0.3,0.5,0.1,0.3,1.0,2.1,-2.2,0.787,0.68,1.74,0.39,0.213,0.09,0.47,0.188,2.1,4.31,0.488,1.59,1.06,0.0,0.06,0.38,0.06,-2.09
1628414,Sindarius Thornwell,10.3,0.2,0.4,0.5,0.1,0.7,0.9,1.0,0.3,0.6,0.1,0.1,0.7,2.0,-0.4,0.511,0.38,1.1,0.348,0.489,0.29,1.05,0.273,1.94,4.63,0.419,1.57,0.67,0.0,0.1,0.19,0.14,0.31
1630219,Skylar Mays,8.2,0.7,0.8,0.88,0.3,0.8,1.1,0.9,0.3,0.4,0.1,0.2,0.5,3.8,0.4,0.592,0.91,1.76,0.517,0.408,0.42,1.21,0.35,1.38,3.33,0.413,1.24,0.88,0.03,0.09,0.33,0.21,0.23
203524,Solomon Hill,21.3,0.5,0.6,0.761,0.6,2.4,3.0,1.1,0.6,0.7,0.2,0.1,1.6,4.5,0.4,0.286,0.54,1.2,0.447,0.714,0.96,2.99,0.321,3.11,6.97,0.446,3.77,1.68,0.01,0.37,0.46,0.76,-1.09
203915,Spencer Dinwiddie,21.4,2.0,2.0,1.0,0.0,4.3,4.3,3.0,1.7,0.7,0.3,0.0,1.3,6.7,14.0,0.563,1.33,3.0,0.444,0.438,0.67,2.33,0.286,3.33,9.33,0.357,4.0,0.67,0.0,0.67,0.33,0.33,0.12
1626169,Stanley Johnson,16.5,0.7,0.9,0.8,0.5,2.0,2.5,1.5,0.9,0.9,0.3,0.2,1.9,4.4,-2.6,0.409,0.72,1.56,0.463,0.591,0.74,2.25,0.328,2.72,5.72,0.475,3.13,1.54,0.0,0.43,0.39,0.74,-2.83
201939,Stephen Curry,34.2,5.7,6.3,0.916,0.5,5.0,5.5,5.8,3.4,1.2,0.1,0.9,1.9,32.0,3.9,0.415,5.08,8.94,0.568,0.585,5.32,12.6,0.422,3.08,6.94,0.444,3.43,2.13,0.14,1.21,0.98,0.48,5.71
1628425,Sterling Brown,24.1,0.5,0.6,0.806,0.7,3.6,4.4,1.4,0.8,0.7,0.2,0.3,1.9,8.2,-3.0,0.359,1.16,2.31,0.5,0.641,1.75,4.14,0.422,4.9,9.76,0.502,5.33,1.39,0.02,0.22,0.67,0.98,-1.53
203500,Steven Adams,27.7,1.0,2.3,0.444,3.7,5.2,8.9,1.9,1.3,0.9,0.7,0.3,1.9,7.6,0.3,0.99,3.24,5.24,0.618,0.01,0.0,0.05,0.0,5.88,11.86,0.496,9.31,1.48,0.03,4.1,0.93,3.88,2.99
1629004,Svi Mykhailiuk,20.1,0.6,0.8,0.76,0.4,2.1,2.5,1.7,1.3,0.8,0.2,0.4,1.0,8.5,-3.5,0.379,1.56,2.91,0.536,0.621,1.59,4.76,0.334,3.19,6.64,0.48,3.55,1.15,0.03,0.2,0.52,0.2,-0.04
1628388,T.J. Leaf,5.1,0.3,0.3,1.0,0.0,0.7,0.7,0.1,0.3,0.3,0.1,0.3,0.1,1.7,-2.9,1.0,0.71,1.43,0.5,0.0,0.0,0.0,,0.86,2.57,0.333,1.86,0.29,0.0,0.14,0.0,0.29,0.08
204456,T.J. McConnell,26.0,0.5,0.7,0.688,0.8,2.9,3.7,6.6,2.0,1.9,0.3,0.4,1.6,8.6,1.0,0.902,3.75,6.41,0.586,0.098,0.22,0.7,0.313,3.61,7.48,0.483,3.07,3.55,0.06,0.09,1.14,0.25,-0.21
203933,T.J. Warren,29.3,2.0,2.5,0.8,0.5,3.0,3.5,1.3,1.0,0.5,0.0,0.5,4.0,15.5,0.3,0.863,6.75,11.0,0.614,0.137,0.0,1.75,0.0,3.5,5.25,0.667,2.0,1.5,0.0,0.5,0.25,0.0,-0.29
1629605,Tacko Fall,7.1,0.3,0.8,0.333,0.8,1.9,2.7,0.2,0.3,0.1,1.1,0.2,1.2,2.5,1.4,1.0,1.11,1.53,0.724,0.0,0.0,0.0,,2.06,5.31,0.388,3.68,0.11,0.0,0.84,0.32,0.63,0.88
201959,Taj Gibson,20.8,0.9,1.2,0.727,2.2,3.4,5.6,0.8,0.5,0.7,1.1,0.3,2.2,5.4,2.9,0.905,2.13,3.18,0.671,0.095,0.07,0.33,0.2,4.0,9.18,0.436,6.62,1.11,0.09,3.58,0.71,3.42,-0.12
1629659,Talen Horton-Tucker,20.1,1.5,2.0,0.775,0.4,2.2,2.6,2.8,1.6,1.0,0.3,0.5,2.0,9.0,0.2,0.732,2.88,5.49,0.524,0.268,0.57,2.02,0.282,3.61,7.67,0.47,4.06,1.43,0.09,0.32,0.62,0.34,-0.75
1627752,Taurean Prince,22.1,1.6,1.9,0.855,0.5,3.0,3.5,1.9,1.1,0.7,0.6,0.4,1.8,9.5,-3.1,0.526,1.66,4.12,0.402,0.474,1.49,3.71,0.401,3.73,8.03,0.464,4.02,1.41,0.12,0.15,0.54,0.49,-0.69
1629611,Terance Mann,18.9,1.2,1.4,0.83,0.8,2.8,3.6,1.6,0.6,0.4,0.2,0.5,1.9,7.0,0.5,0.738,2.01,3.79,0.531,0.262,0.55,1.34,0.411,3.92,8.1,0.484,3.61,1.01,0.0,0.22,0.4,0.36,0.34
1629056,Terence Davis,17.6,0.7,0.9,0.818,0.3,2.2,2.5,1.4,1.0,0.7,0.2,0.5,1.6,8.7,-1.1,0.414,1.59,3.1,0.513,0.586,1.61,4.38,0.367,2.72,5.32,0.512,2.49,1.21,0.02,0.05,0.34,0.28,1.01
1628390,Terrance Ferguson,3.8,0.0,0.0,0.0,0.0,0.1,0.1,0.2,0.3,0.1,0.0,0.0,0.5,0.2,-1.5,0.286,0.08,0.15,0.5,0.714,0.0,0.38,0.0,0.71,1.29,0.556,0.31,0.31,0.0,0.0,0.0,0.31,-2.35
203082,Terrence Ross,29.3,2.6,3.0,0.87,0.3,3.1,3.4,2.3,1.6,1.0,0.5,0.6,1.9,15.6,-5.1,0.571,3.59,7.65,0.469,0.429,1.93,5.74,0.337,4.04,8.91,0.454,4.26,1.61,0.0,0.0,0.7,0.28,-1.22
1626179,Terry Rozier,34.5,2.4,2.9,0.817,0.7,3.7,4.4,4.2,1.9,1.3,0.4,0.5,1.7,20.4,-1.3,0.496,4.17,8.14,0.512,0.504,3.22,8.26,0.389,4.81,10.62,0.453,4.8,2.07,0.17,0.25,0.97,0.32,-2.62
201152,Thaddeus Young,24.3,1.0,1.7,0.628,2.5,3.8,6.2,4.3,2.0,1.1,0.6,0.6,2.2,12.1,2.1,0.932,5.26,9.09,0.579,0.068,0.18,0.66,0.267,5.04,10.0,0.504,6.54,2.16,0.28,2.63,0.76,1.87,1.8
203648,Thanasis Antetokounmpo,9.7,0.4,0.9,0.51,0.9,1.2,2.2,0.8,0.8,0.4,0.2,0.2,1.3,2.9,-0.2,0.788,1.05,1.89,0.556,0.212,0.12,0.51,0.241,1.68,4.15,0.405,2.35,0.91,0.04,0.44,0.56,0.32,0.8
1630177,Theo Maledon,27.3,1.6,2.1,0.748,0.4,2.9,3.2,3.5,2.2,0.9,0.2,0.3,1.9,10.1,-9.6,0.492,1.86,4.63,0.402,0.508,1.6,4.78,0.334,4.12,8.8,0.469,4.89,1.32,0.0,0.09,0.65,0.26,-3.77
1629033,Theo Pinson,2.0,0.0,0.0,0.0,0.0,0.3,0.3,0.1,0.1,0.0,0.0,0.0,0.2,0.1,-0.9,0.111,0.06,0.06,1.0,0.889,0.0,0.47,0.0,0.82,1.36,0.6,0.53,0.06,0.0,0.0,0.0,0.06,-0.69
1628418,Thomas Bryant,27.1,1.6,2.4,0.667,1.8,4.3,6.1,1.5,1.1,0.4,0.8,0.2,3.1,14.3,-1.4,0.769,5.0,7.0,0.714,0.231,0.9,2.1,0.429,7.0,14.1,0.496,12.5,1.2,0.0,4.3,0.1,2.6,-1.31
1627748,Thon Maker,9.6,1.3,1.4,0.909,1.0,1.3,2.3,0.5,0.4,0.3,0.5,0.1,0.9,3.8,-2.3,0.889,1.25,2.0,0.625,0.111,0.0,0.25,0.0,2.75,5.5,0.5,3.88,0.25,0.0,0.38,0.5,0.5,-2.06
204025,Tim Frazier,12.4,0.4,1.2,0.333,0.0,1.6,1.6,3.2,0.8,0.4,0.2,0.4,1.4,1.6,1.0,0.6,0.6,2.4,0.25,0.4,0.0,1.6,0.0,1.67,4.33,0.385,1.4,1.0,0.0,0.0,0.0,0.4,-1.57
203501,Tim Hardaway Jr.,28.4,2.0,2.5,0.816,0.3,3.0,3.3,1.8,0.9,0.4,0.2,0.4,1.6,16.6,1.0,0.419,2.86,5.44,0.525,0.581,2.96,7.54,0.392,4.51,10.07,0.448,5.09,0.9,0.24,0.49,0.43,0.46,-0.03
1627789,Timothe Luwawu-Cabarrot,18.1,0.6,0.7,0.814,0.5,1.7,2.2,1.2,0.7,0.6,0.1,0.3,1.7,6.4,-0.4,0.329,0.95,2.02,0.47,0.671,1.29,4.12,0.314,3.33,6.75,0.494,3.78,0.83,0.07,0.19,0.33,1.03,-2.94
202699,Tobias Harris,32.5,2.9,3.3,0.892,1.0,5.8,6.8,3.5,1.7,0.9,0.8,1.0,1.9,19.5,5.2,0.775,6.31,11.55,0.546,0.225,1.32,3.35,0.394,5.55,11.08,0.501,5.98,1.39,0.0,0.65,0.63,1.23,0.7
203107,Tomas Satoransky,22.5,1.2,1.4,0.848,0.5,1.9,2.4,4.7,1.7,0.7,0.2,0.3,1.5,7.7,0.0,0.642,2.19,3.62,0.605,0.358,0.72,2.02,0.359,3.03,6.62,0.458,3.34,1.33,0.02,0.31,0.5,0.38,1.19
1628396,Tony Bradley,16.3,0.9,1.3,0.691,2.0,3.7,5.7,0.9,0.8,0.4,0.7,0.4,1.5,7.1,-0.4,0.985,3.07,4.55,0.675,0.015,0.0,0.07,0.0,3.34,7.76,0.431,6.24,0.6,0.0,2.38,0.26,2.29,-0.74
203503,Tony Snell,21.1,0.2,0.2,1.0,0.4,2.0,2.4,1.3,0.4,0.3,0.2,0.2,1.6,5.3,1.4,0.365,0.55,1.32,0.419,0.635,1.32,2.3,0.574,3.39,7.41,0.457,4.17,0.87,0.0,0.4,0.34,0.55,-0.96
1628470,Torrey Craig,16.1,0.3,0.4,0.773,1.1,2.8,3.9,1.0,0.5,0.6,0.5,0.2,1.7,5.5,-1.9,0.533,1.4,2.42,0.579,0.467,0.78,2.12,0.368,2.91,6.4,0.455,3.96,1.44,0.02,0.34,0.36,0.48,-2.4
1629027,Trae Young,33.7,7.7,8.7,0.886,0.6,3.3,3.9,9.4,4.1,0.8,0.2,1.0,1.8,25.3,4.2,0.644,5.57,11.35,0.491,0.356,2.14,6.29,0.341,3.74,8.1,0.462,1.87,1.4,0.06,0.14,1.1,0.14,-0.02
1630200,Tre Jones,7.3,0.5,0.5,0.895,0.2,0.4,0.6,1.1,0.4,0.2,0.0,0.2,0.4,2.5,-2.2,0.936,0.92,1.97,0.466,0.064,0.08,0.14,0.6,1.88,3.33,0.563,0.84,0.49,0.0,0.05,0.08,0.03,-1.13
1629682,Tremont Waters,9.1,0.6,0.7,0.941,0.2,0.6,0.8,2.4,1.0,0.6,0.0,0.2,0.7,3.8,-0.4,0.548,0.73,1.77,0.413,0.452,0.58,1.46,0.395,1.52,3.29,0.464,0.92,1.15,0.0,0.08,0.19,0.08,-0.08
1630235,Trent Forrest,10.1,0.6,0.6,1.0,0.4,1.1,1.5,1.5,0.7,0.3,0.1,0.1,0.7,2.9,-1.6,0.634,0.9,1.5,0.6,0.366,0.17,0.87,0.192,1.84,3.72,0.495,1.77,0.57,0.0,0.13,0.2,0.13,-1.15
2772,Trevor Ariza,28.0,1.1,1.5,0.773,0.9,3.9,4.8,1.8,0.7,1.0,0.6,0.3,1.8,9.4,1.3,0.407,1.63,3.27,0.5,0.593,1.67,4.77,0.35,4.43,10.3,0.43,5.87,2.53,0.17,0.4,0.67,0.9,-1.27
203504,Trey Burke,14.7,0.8,0.9,0.895,0.2,0.7,0.9,1.3,0.5,0.6,0.1,0.3,1.0,6.6,0.2,0.535,1.5,3.05,0.492,0.465,0.94,2.65,0.354,1.78,4.11,0.434,1.42,0.89,0.02,0.27,0.29,0.19,-0.16
1626168,Trey Lyles,15.6,0.7,1.0,0.652,0.4,3.3,3.7,0.6,0.3,0.3,0.0,0.0,0.6,5.0,-4.7,0.556,1.26,2.17,0.58,0.444,0.61,1.74,0.35,2.95,6.09,0.485,4.04,0.7,0.0,0.57,0.13,0.91,-1.09
202684,Tristan Thompson,23.8,1.3,2.2,0.592,3.1,5.0,8.1,1.2,1.1,0.4,0.6,0.6,2.2,7.6,0.4,0.991,3.13,5.98,0.523,0.009,0.0,0.06,0.0,5.41,10.94,0.494,8.13,0.56,0.0,4.0,0.7,2.61,-0.44
1628972,Troy Brown Jr.,15.4,0.4,0.6,0.714,0.6,2.5,3.1,0.9,0.6,0.3,0.2,0.2,1.4,4.7,0.8,0.514,1.18,2.18,0.541,0.486,0.65,2.06,0.314,2.58,5.27,0.489,2.53,0.76,0.03,0.0,0.53,0.53,-0.55
1629660,Ty Jerome,23.9,0.8,1.0,0.765,0.3,2.5,2.8,3.6,1.4,0.6,0.2,0.3,1.8,10.7,-4.1,0.415,1.73,3.61,0.479,0.585,2.15,5.09,0.423,3.36,7.33,0.459,3.06,1.39,0.0,0.15,0.42,0.15,-2.08
1630234,Ty-Shon Alexander,3.2,0.1,0.1,0.5,0.1,0.5,0.7,0.4,0.2,0.0,0.1,0.0,0.1,0.6,-0.5,0.25,0.07,0.2,0.333,0.75,0.13,0.6,0.222,0.5,1.7,0.294,0.53,0.13,0.0,0.0,0.0,0.07,-0.08
1630189,Tyler Bey,3.9,0.2,0.3,0.6,0.4,0.6,1.1,0.2,0.2,0.0,0.1,0.1,0.3,1.0,-2.1,0.818,0.33,1.0,0.333,0.182,0.06,0.22,0.25,1.67,2.93,0.568,1.44,0.17,0.0,0.11,0.06,0.17,-0.7
1629076,Tyler Cook,13.7,0.5,1.1,0.486,0.9,2.1,3.0,0.5,0.7,0.3,0.1,0.3,1.1,4.9,-1.1,0.98,2.06,3.0,0.688,0.02,0.03,0.06,0.5,1.86,4.17,0.446,2.38,0.56,0.0,0.94,0.41,0.34,-0.97
1629639,Tyler Herro,30.3,1.7,2.2,0.803,0.5,4.5,5.0,3.4,1.9,0.6,0.3,0.7,1.3,15.1,-1.6,0.575,3.7,7.44,0.498,0.425,1.98,5.5,0.36,4.17,9.37,0.445,5.37,1.07,0.0,0.5,0.65,0.43,-2.59
204020,Tyler Johnson,17.5,0.5,0.5,0.857,0.2,1.8,2.0,1.2,0.4,0.4,0.0,0.2,1.1,5.4,1.2,0.279,0.62,1.31,0.471,0.721,1.23,3.38,0.364,2.77,5.69,0.487,2.56,0.82,0.13,0.21,0.33,0.49,-1.92
1630179,Tyrell Terry,5.1,0.1,0.3,0.333,0.0,0.5,0.5,0.5,0.2,0.5,0.0,0.0,0.2,1.0,0.0,0.563,0.45,0.82,0.556,0.438,0.0,0.64,0.0,0.86,2.14,0.4,0.36,0.73,0.09,0.0,0.0,0.0,-0.11
1630169,Tyrese Haliburton,30.1,0.8,1.0,0.857,0.7,2.3,3.0,5.3,1.6,1.3,0.5,0.3,1.4,13.0,-3.1,0.522,2.95,5.57,0.529,0.478,2.09,5.1,0.409,4.39,9.07,0.484,4.36,2.14,0.0,0.21,0.83,0.17,-1.45
1630178,Tyrese Maxey,15.3,1.0,1.1,0.871,0.2,1.5,1.7,2.0,0.7,0.4,0.2,0.4,1.3,8.0,-0.9,0.76,2.74,5.34,0.512,0.24,0.51,1.69,0.301,2.28,4.84,0.471,2.54,0.87,0.02,0.13,0.26,0.2,-1.7
1626145,Tyus Jones,17.5,0.6,0.6,0.911,0.3,1.7,2.0,3.7,0.7,0.9,0.1,0.2,0.4,6.3,-1.2,0.661,1.9,3.9,0.487,0.339,0.64,2.0,0.321,1.87,4.7,0.398,2.11,1.3,0.01,0.11,0.39,0.27,-0.03
1628962,Udoka Azubuike,3.8,0.5,0.7,0.8,0.3,0.6,0.9,0.0,0.2,0.1,0.3,0.1,0.6,1.1,-4.3,1.0,0.27,0.6,0.444,0.0,0.0,0.0,,0.91,2.27,0.4,1.87,0.07,0.0,0.53,0.07,0.53,-1.28
1630176,Vernon Carey Jr.,6.0,0.5,0.6,0.818,0.3,1.1,1.4,0.1,0.3,0.1,0.3,0.2,0.7,2.4,-0.6,0.806,0.89,1.53,0.586,0.194,0.05,0.37,0.143,1.11,2.83,0.392,2.0,0.16,0.0,0.32,0.05,0.37,-0.08
203506,Victor Oladipo,32.7,3.2,4.2,0.754,0.4,4.5,4.8,4.6,2.5,1.4,0.4,1.2,2.5,19.8,-2.2,0.585,4.7,10.0,0.47,0.415,2.36,7.09,0.333,5.42,12.33,0.44,6.12,2.97,0.36,0.45,1.03,0.82,0.47
1629738,Vincent Poirier,3.9,0.2,0.6,0.333,0.6,0.8,1.4,0.2,0.4,0.0,0.3,0.2,0.8,0.8,-1.6,0.917,0.3,1.1,0.273,0.083,0.0,0.1,0.0,1.13,2.75,0.409,1.8,0.1,0.0,0.6,0.0,0.3,-0.91
1628427,Vlatko Cancar,6.9,0.2,0.3,0.769,0.3,1.0,1.2,0.3,0.3,0.3,0.0,0.1,0.4,2.1,-2.5,0.548,0.59,0.98,0.6,0.452,0.22,0.8,0.273,1.62,3.24,0.5,1.56,0.29,0.0,0.12,0.12,0.34,-1.9
201961,Wayne Ellington,22.0,0.6,0.8,0.8,0.3,1.6,1.8,1.5,0.7,0.4,0.2,0.2,1.3,9.6,-1.5,0.191,0.72,1.37,0.524,0.809,2.43,5.8,0.419,3.27,6.76,0.484,3.37,0.67,0.0,0.24,0.46,0.15,-0.15
1628976,Wendell Carter Jr.,25.5,2.4,3.3,0.732,2.4,5.8,8.2,1.9,1.4,0.6,0.8,0.6,2.7,11.2,-4.5,0.888,3.98,7.52,0.53,0.112,0.28,0.94,0.294,5.67,11.76,0.482,8.93,1.13,0.06,4.69,0.63,2.93,-1.55
1629117,Wenyen Gabriel,11.5,0.5,0.8,0.647,1.0,1.6,2.6,0.5,0.7,0.4,0.4,0.1,1.5,3.4,0.1,0.467,0.52,1.33,0.393,0.533,0.62,1.52,0.406,2.74,6.21,0.441,3.76,0.57,0.0,0.38,0.14,0.71,-0.35
1628411,Wes Iwundu,13.1,0.6,0.8,0.839,0.4,1.8,2.2,0.4,0.5,0.4,0.1,0.3,1.2,2.4,-2.3,0.598,0.71,1.49,0.475,0.402,0.12,1.0,0.122,2.35,5.29,0.444,1.93,0.93,0.0,0.05,0.27,0.15,0.27
202083,Wesley Matthews,19.5,0.6,0.7,0.854,0.3,1.3,1.6,0.9,0.4,0.7,0.3,0.1,1.4,4.8,0.7,0.221,0.4,0.95,0.418,0.779,1.14,3.34,0.34,2.54,5.93,0.429,3.09,1.21,0.05,0.14,0.53,0.83,1.46
203115,Will Barton,31.0,1.7,2.2,0.785,0.7,3.3,4.0,3.2,1.7,0.9,0.4,0.6,1.7,12.7,4.1,0.578,2.86,6.23,0.458,0.422,1.73,4.55,0.38,4.35,8.93,0.487,4.73,1.57,0.04,0.16,0.43,0.2,0.59
1626161,Willie Cauley-Stein,17.1,0.9,1.5,0.628,1.2,3.2,4.5,0.7,0.5,0.4,0.8,0.2,2.4,5.3,2.6,0.94,2.15,3.23,0.667,0.06,0.02,0.21,0.091,4.23,9.08,0.466,6.3,1.04,0.02,3.06,0.45,1.94,2.22
1626195,Willy Hernangomez,18.0,1.3,2.0,0.667,2.5,4.6,7.1,1.1,0.7,0.5,0.5,0.6,1.4,7.8,-0.3,0.963,3.17,5.47,0.58,0.037,0.02,0.21,0.1,4.89,9.27,0.528,6.34,0.79,0.06,2.15,0.6,1.83,-1.23
1630214,Xavier Tillman,18.4,0.6,0.9,0.642,1.3,3.1,4.3,1.3,0.8,0.7,0.6,0.4,2.0,6.6,0.6,0.783,2.46,3.97,0.62,0.217,0.37,1.1,0.338,4.02,8.59,0.467,7.44,1.29,0.0,2.73,0.53,2.32,1.12
1627812,Yogi Ferrell,13.7,0.7,0.9,0.778,0.5,1.4,1.9,2.2,0.3,0.7,0.3,0.6,1.1,5.6,-0.1,0.509,1.0,2.7,0.37,0.491,0.9,2.6,0.346,1.56,3.89,0.4,1.4,0.8,0.0,0.2,1.0,0.0,0.08
1629139,Yuta Watanabe,14.5,0.5,0.6,0.828,0.7,2.5,3.2,0.8,0.4,0.5,0.4,0.2,1.1,4.4,-0.8,0.5,0.86,1.8,0.478,0.5,0.72,1.8,0.4,2.46,5.44,0.452,3.92,0.68,0.02,0.28,0.36,0.68,0.43
203897,Zach LaVine,35.1,4.4,5.1,0.849,0.6,4.4,5.0,4.9,3.5,0.8,0.5,1.2,2.4,27.4,-0.2,0.575,6.36,11.14,0.571,0.425,3.45,8.22,0.419,4.67,11.1,0.421,6.45,1.33,0.0,0.33,0.78,0.5,0.3
1630192,Zeke Nnaji,9.5,0.3,0.4,0.8,0.3,1.2,1.5,0.2,0.2,0.2,0.1,0.2,0.7,3.2,-2.0,0.433,0.62,1.07,0.578,0.567,0.57,1.4,0.407,2.34,4.74,0.494,2.52,0.52,0.0,0.26,0.12,0.6,-1.58
1629627,Zion Williamson,33.2,6.0,8.7,0.698,2.7,4.5,7.2,3.7,2.7,0.9,0.6,2.1,2.2,27.0,1.5,0.967,10.23,16.44,0.622,0.033,0.16,0.56,0.294,5.51,12.48,0.442,7.72,1.79,0.02,1.95,1.1,1.2,1.87
